data,valor_mensal,dia,mes,ano,dia_semana,nome_dia_semana,bimestre,trimestre,semestre,variacao_mensal,p_variacao_mensal,valor_anual,variacao_anual,p_variacao_anual
2014-07-01,78.16,1,7,2014,1,Terça-feira,4,3,2,0.2599999999999909,0.003337612323491612,943.55,21.799999999999955,42.282110091743206
2014-08-01,78.49,1,8,2014,4,Sexta-feira,4,3,2,0.3299999999999983,0.00422210849539395,943.55,21.799999999999955,42.282110091743206
2014-09-01,79.23,1,9,2014,0,Segunda-feira,5,3,2,0.7400000000000091,0.009427952605427503,943.55,21.799999999999955,42.282110091743206
2014-10-01,80.21,1,10,2014,2,Quarta-feira,5,4,2,0.9799999999999898,0.01236905212671946,943.55,21.799999999999955,42.282110091743206
2014-11-01,79.98,1,11,2014,5,Sábado,6,4,2,-0.22999999999998977,-0.0028674728836801666,943.55,21.799999999999955,42.282110091743206
2014-12-01,80.85,1,12,2014,0,Segunda-feira,6,4,2,0.8699999999999903,0.010877719429857269,943.55,21.799999999999955,42.282110091743206
2015-01-01,80.11,1,1,2015,3,Quinta-feira,1,1,1,-0.7399999999999949,-0.009152752009894849,971.1800000000001,27.63000000000011,34.14947520810699
2015-02-01,79.99,1,2,2015,6,Domingo,1,1,1,-0.12000000000000455,-0.0014979403320435347,971.1800000000001,27.63000000000011,34.14947520810699
2015-03-01,80.92,1,3,2015,6,Domingo,2,1,1,0.9300000000000068,0.011626453306663453,971.1800000000001,27.63000000000011,34.14947520810699
2015-04-01,80.53,1,4,2015,2,Quarta-feira,2,2,1,-0.39000000000000057,-0.0048195748887790435,971.1800000000001,27.63000000000011,34.14947520810699
2015-05-01,80.47,1,5,2015,4,Sexta-feira,3,2,1,-0.060000000000002274,-0.0007450639513225665,971.1800000000001,27.63000000000011,34.14947520810699
2015-06-01,80.92,1,6,2015,0,Segunda-feira,3,2,1,0.45000000000000284,0.00559214614141923,971.1800000000001,27.63000000000011,34.14947520810699
2015-07-01,81.43,1,7,2015,2,Quarta-feira,4,3,2,0.5100000000000051,0.006302521008403339,971.1800000000001,27.63000000000011,34.14947520810699
2015-08-01,81.17,1,8,2015,5,Sábado,4,3,2,-0.2600000000000051,-0.0031929264398871116,971.1800000000001,27.63000000000011,34.14947520810699
2015-09-01,81.06,1,9,2015,1,Terça-feira,5,3,2,-0.10999999999999943,-0.001355180485400953,971.1800000000001,27.63000000000011,34.14947520810699
2015-10-01,81.02,1,10,2015,3,Quinta-feira,5,4,2,-0.04000000000000625,-0.000493461633358061,971.1800000000001,27.63000000000011,34.14947520810699
2015-11-01,81.69,1,11,2015,6,Domingo,6,4,2,0.6700000000000017,0.008269563070846697,971.1800000000001,27.63000000000011,34.14947520810699
2015-12-01,81.87,1,12,2015,1,Terça-feira,6,4,2,0.18000000000000682,0.0022034520749174558,971.1800000000001,27.63000000000011,34.14947520810699
2016-01-01,81.8,1,1,2016,4,Sexta-feira,1,1,1,-0.07000000000000739,-0.0008550140466594414,971.85,0.6699999999999591,1449.52238805979
2016-02-01,81.04,1,2,2016,0,Segunda-feira,1,1,1,-0.7599999999999909,-0.009290953545232128,971.85,0.6699999999999591,1449.52238805979
2016-03-01,80.93,1,3,2016,1,Terça-feira,2,1,1,-0.10999999999999943,-0.001357354392892418,971.85,0.6699999999999591,1449.52238805979
2016-04-01,80.15,1,4,2016,4,Sexta-feira,2,2,1,-0.7800000000000011,-0.009637958729766471,971.85,0.6699999999999591,1449.52238805979
2016-05-01,79.36,1,5,2016,6,Domingo,3,2,1,-0.7900000000000063,-0.009856519026824828,971.85,0.6699999999999591,1449.52238805979
2016-06-01,80.07,1,6,2016,2,Quarta-feira,3,2,1,0.7099999999999937,0.008946572580645018,971.85,0.6699999999999591,1449.52238805979
2016-07-01,80.83,1,7,2016,4,Sexta-feira,4,3,2,0.7600000000000051,0.009491694767078895,971.85,0.6699999999999591,1449.52238805979
2016-08-01,80.26,1,8,2016,0,Segunda-feira,4,3,2,-0.5699999999999932,-0.007051837189162358,971.85,0.6699999999999591,1449.52238805979
2016-09-01,80.62,1,9,2016,3,Quinta-feira,5,3,2,0.35999999999999943,0.0044854223772738955,971.85,0.6699999999999591,1449.52238805979
2016-10-01,81.78,1,10,2016,5,Sábado,5,4,2,1.1599999999999966,0.014388489208633004,971.85,0.6699999999999591,1449.52238805979
2016-11-01,82.78,1,11,2016,1,Terça-feira,6,4,2,1.0,0.012227928588897097,971.85,0.6699999999999591,1449.52238805979
2016-12-01,82.23,1,12,2016,3,Quinta-feira,6,4,2,-0.5499999999999972,-0.0066441169364580555,971.85,0.6699999999999591,1449.52238805979
2017-01-01,81.23,1,1,2017,6,Domingo,1,1,1,-1.0,-0.012161011796181453,974.46,2.6100000000000136,372.35632183907853
2017-02-01,81.11,1,2,2017,2,Quarta-feira,1,1,1,-0.12000000000000455,-0.0014772867167303083,974.46,2.6100000000000136,372.35632183907853
2017-03-01,80.61,1,3,2017,2,Quarta-feira,2,1,1,-0.5,-0.006164468006411017,974.46,2.6100000000000136,372.35632183907853
2017-04-01,80.11,1,4,2017,5,Sábado,2,2,1,-0.5,-0.006202704379109303,974.46,2.6100000000000136,372.35632183907853
2017-05-01,80.9,1,5,2017,0,Segunda-feira,3,2,1,0.7900000000000063,0.009861440519286058,974.46,2.6100000000000136,372.35632183907853
2017-06-01,81.15,1,6,2017,3,Quinta-feira,3,2,1,0.25,0.0030902348578492056,974.46,2.6100000000000136,372.35632183907853
2017-07-01,81.62,1,7,2017,5,Sábado,4,3,2,0.46999999999999886,0.0057917436845347225,974.46,2.6100000000000136,372.35632183907853
2017-08-01,81.19,1,8,2017,1,Terça-feira,4,3,2,-0.4300000000000068,-0.005268316589071342,974.46,2.6100000000000136,372.35632183907853
2017-09-01,81.33,1,9,2017,4,Sexta-feira,5,3,2,0.14000000000000057,0.0017243502894446205,974.46,2.6100000000000136,372.35632183907853
2017-10-01,81.55,1,10,2017,6,Domingo,5,4,2,0.21999999999999886,0.002705028894626871,974.46,2.6100000000000136,372.35632183907853
2017-11-01,82.01,1,11,2017,2,Quarta-feira,6,4,2,0.46000000000000796,0.00564071122011045,974.46,2.6100000000000136,372.35632183907853
2017-12-01,81.65,1,12,2017,4,Sexta-feira,6,4,2,-0.35999999999999943,-0.004389708572125395,974.46,2.6100000000000136,372.35632183907853
2018-01-01,82.13,1,1,2018,0,Segunda-feira,1,1,1,0.47999999999998977,0.005878750765462293,995.15,20.68999999999994,47.09811503141628
2018-02-01,82.36,1,2,2018,3,Quinta-feira,1,1,1,0.23000000000000398,0.002800438329477739,995.15,20.68999999999994,47.09811503141628
2018-03-01,82.28,1,3,2018,3,Quinta-feira,2,1,1,-0.0799999999999983,-0.0009713453132588201,995.15,20.68999999999994,47.09811503141628
2018-04-01,82.01,1,4,2018,6,Domingo,2,2,1,-0.269999999999996,-0.0032814778804083344,995.15,20.68999999999994,47.09811503141628
2018-05-01,81.93,1,5,2018,1,Terça-feira,3,2,1,-0.0799999999999983,-0.0009754907938056556,995.15,20.68999999999994,47.09811503141628
2018-06-01,82.09,1,6,2018,4,Sexta-feira,3,2,1,0.1599999999999966,0.0019528866105211762,995.15,20.68999999999994,47.09811503141628
2018-07-01,82.81,1,7,2018,6,Domingo,4,3,2,0.7199999999999989,0.008770861249847606,995.15,20.68999999999994,47.09811503141628
2018-08-01,83.22,1,8,2018,2,Quarta-feira,4,3,2,0.4099999999999966,0.004951092863180628,995.15,20.68999999999994,47.09811503141628
2018-09-01,83.37,1,9,2018,5,Sábado,5,3,2,0.15000000000000568,0.0018024513338139592,995.15,20.68999999999994,47.09811503141628
2018-10-01,84.23,1,10,2018,0,Segunda-feira,5,4,2,0.8599999999999994,0.010315461197073272,995.15,20.68999999999994,47.09811503141628
2018-11-01,84.59,1,11,2018,3,Quinta-feira,6,4,2,0.35999999999999943,0.004274011634809449,995.15,20.68999999999994,47.09811503141628
2018-12-01,84.13,1,12,2018,5,Sábado,6,4,2,-0.46000000000000796,-0.005437995034874188,995.15,20.68999999999994,47.09811503141628
2019-01-01,82.45,1,1,2019,1,Terça-feira,1,1,1,-1.6799999999999926,-0.019969095447521568,985.53,-9.620000000000005,-103.4459459459459
2019-02-01,82.42,1,2,2019,4,Sexta-feira,1,1,1,-0.030000000000001137,-0.000363856882959368,985.53,-9.620000000000005,-103.4459459459459
2019-03-01,82.14,1,3,2019,4,Sexta-feira,2,1,1,-0.28000000000000114,-0.0033972336811454173,985.53,-9.620000000000005,-103.4459459459459
2019-04-01,82.05,1,4,2019,0,Segunda-feira,2,2,1,-0.09000000000000341,-0.001095690284879547,985.53,-9.620000000000005,-103.4459459459459
2019-05-01,81.61,1,5,2019,2,Quarta-feira,3,2,1,-0.4399999999999977,-0.005362583790371689,985.53,-9.620000000000005,-103.4459459459459
2019-06-01,81.58,1,6,2019,5,Sábado,3,2,1,-0.030000000000001137,-0.0003676020095576549,985.53,-9.620000000000005,-103.4459459459459
2019-07-01,81.18,1,7,2019,0,Segunda-feira,4,3,2,-0.3999999999999915,-0.004903162539838135,985.53,-9.620000000000005,-103.4459459459459
2019-08-01,82.26,1,8,2019,3,Quinta-feira,4,3,2,1.0799999999999983,0.013303769401330268,985.53,-9.620000000000005,-103.4459459459459
2019-09-01,80.59,1,9,2019,6,Domingo,5,3,2,-1.6700000000000017,-0.020301483102358353,985.53,-9.620000000000005,-103.4459459459459
2019-10-01,82.47,1,10,2019,1,Terça-feira,5,4,2,1.8799999999999955,0.023327956322124255,985.53,-9.620000000000005,-103.4459459459459
2019-11-01,83.31,1,11,2019,4,Sexta-feira,6,4,2,0.8400000000000034,0.010185522008002934,985.53,-9.620000000000005,-103.4459459459459
2019-12-01,83.47,1,12,2019,6,Domingo,6,4,2,0.1599999999999966,0.001920537750570217,985.53,-9.620000000000005,-103.4459459459459
2020-01-01,82.96,1,1,2020,2,Quarta-feira,1,1,1,-0.5100000000000051,-0.006109979633401319,912.58,-72.94999999999993,-13.509664153529828
2020-02-01,82.15,1,2,2020,5,Sábado,1,1,1,-0.8099999999999881,-0.009763741562198502,912.58,-72.94999999999993,-13.509664153529828
2020-03-01,82.27,1,3,2020,6,Domingo,2,1,1,0.11999999999999034,0.0014607425441264255,912.58,-72.94999999999993,-13.509664153529828
2020-04-01,82.59,1,4,2020,2,Quarta-feira,2,2,1,0.3200000000000074,0.003889631700498386,912.58,-72.94999999999993,-13.509664153529828
2020-05-01,71.47,1,5,2020,4,Sexta-feira,3,2,1,-11.120000000000005,-0.13464099769947946,912.58,-72.94999999999993,-13.509664153529828
2020-06-01,70.21,1,6,2020,0,Segunda-feira,3,2,1,-1.2600000000000051,-0.0176297747306563,912.58,-72.94999999999993,-13.509664153529828
2020-07-01,71.68,1,7,2020,2,Quarta-feira,4,3,2,1.470000000000013,0.020937188434696052,912.58,-72.94999999999993,-13.509664153529828
2020-08-01,72.76,1,8,2020,5,Sábado,4,3,2,1.0799999999999983,0.01506696428571419,912.58,-72.94999999999993,-13.509664153529828
2020-09-01,72.61,1,9,2020,1,Terça-feira,5,3,2,-0.15000000000000568,-0.0020615722924685054,912.58,-72.94999999999993,-13.509664153529828
2020-10-01,73.18,1,10,2020,3,Quinta-feira,5,4,2,0.5700000000000074,0.007850158380388494,912.58,-72.94999999999993,-13.509664153529828
2020-11-01,74.98,1,11,2020,6,Domingo,6,4,2,1.7999999999999972,0.02459688439464336,912.58,-72.94999999999993,-13.509664153529828
2020-12-01,75.72,1,12,2020,1,Terça-feira,6,4,2,0.7399999999999949,0.009869298479594502,912.58,-72.94999999999993,-13.509664153529828
2021-01-01,76.09,1,1,2021,4,Sexta-feira,1,1,1,0.37000000000000455,0.004886423666138562,926.38,13.799999999999955,66.1289855072466
2021-02-01,74.18,1,2,2021,0,Segunda-feira,1,1,1,-1.9099999999999966,-0.02510185306873436,926.38,13.799999999999955,66.1289855072466
2021-03-01,76.05,1,3,2021,0,Segunda-feira,2,1,1,1.8699999999999903,0.02520895119978417,926.38,13.799999999999955,66.1289855072466
2021-04-01,75.55,1,4,2021,3,Quinta-feira,2,2,1,-0.5,-0.006574621959237303,926.38,13.799999999999955,66.1289855072466
2021-05-01,76.05,1,5,2021,5,Sábado,3,2,1,0.5,0.006618133686300487,926.38,13.799999999999955,66.1289855072466
2021-06-01,76.56,1,6,2021,1,Terça-feira,3,2,1,0.5100000000000051,0.006706114398422169,926.38,13.799999999999955,66.1289855072466
2021-07-01,77.84,1,7,2021,3,Quinta-feira,4,3,2,1.2800000000000011,0.016718913270637348,926.38,13.799999999999955,66.1289855072466
2021-08-01,77.43,1,8,2021,6,Domingo,4,3,2,-0.4099999999999966,-0.005267214799588804,926.38,13.799999999999955,66.1289855072466
2021-09-01,77.83,1,9,2021,2,Quarta-feira,5,3,2,0.3999999999999915,0.005165956347668699,926.38,13.799999999999955,66.1289855072466
2021-10-01,79.16,1,10,2021,4,Sexta-feira,5,4,2,1.3299999999999983,0.017088526275215177,926.38,13.799999999999955,66.1289855072466
2021-11-01,80.06,1,11,2021,0,Segunda-feira,6,4,2,0.9000000000000057,0.011369378473976788,926.38,13.799999999999955,66.1289855072466
2021-12-01,79.58,1,12,2021,2,Quarta-feira,6,4,2,-0.480000000000004,-0.0059955033724706785,926.38,13.799999999999955,66.1289855072466
2022-01-01,79.68,1,1,2022,5,Sábado,1,1,1,0.10000000000000853,0.0012565971349587368,970.71,44.33000000000004,20.897360703812296
2022-02-01,80.8,1,2,2022,1,Terça-feira,1,1,1,1.1199999999999903,0.014056224899598346,970.71,44.33000000000004,20.897360703812296
2022-03-01,80.75,1,3,2022,1,Terça-feira,2,1,1,-0.04999999999999716,-0.0006188118811880639,970.71,44.33000000000004,20.897360703812296
2022-04-01,79.89,1,4,2022,4,Sexta-feira,2,2,1,-0.8599999999999994,-0.010650154798761635,970.71,44.33000000000004,20.897360703812296
2022-05-01,79.36,1,5,2022,6,Domingo,3,2,1,-0.5300000000000011,-0.006634121917636793,970.71,44.33000000000004,20.897360703812296
2022-06-01,79.59,1,6,2022,2,Quarta-feira,3,2,1,0.23000000000000398,0.0028981854838709964,970.71,44.33000000000004,20.897360703812296
2022-07-01,80.62,1,7,2022,4,Sexta-feira,4,3,2,1.0300000000000011,0.012941324286970701,970.71,44.33000000000004,20.897360703812296
2022-08-01,81.6,1,8,2022,0,Segunda-feira,4,3,2,0.9799999999999898,0.01215579260729327,970.71,44.33000000000004,20.897360703812296
2022-09-01,82.13,1,9,2022,3,Quinta-feira,5,3,2,0.5300000000000011,0.006495098039215774,970.71,44.33000000000004,20.897360703812296
2022-10-01,82.11,1,10,2022,5,Sábado,5,4,2,-0.01999999999999602,-0.00024351637647623825,970.71,44.33000000000004,20.897360703812296
2022-11-01,82.38,1,11,2022,1,Terça-feira,6,4,2,0.269999999999996,0.003288271830471201,970.71,44.33000000000004,20.897360703812296
2022-12-01,81.8,1,12,2022,3,Quinta-feira,6,4,2,-0.5799999999999983,-0.007040543821315803,970.71,44.33000000000004,20.897360703812296
2023-01-01,81.97,1,1,2023,6,Domingo,1,1,1,0.1700000000000017,0.002078239608801935,983.64,12.92999999999995,75.07424593967546
2023-02-01,82.62,1,2,2023,2,Quarta-feira,1,1,1,0.6500000000000057,0.007929730389166778,983.64,12.92999999999995,75.07424593967546
2023-03-01,82.53,1,3,2023,2,Quarta-feira,2,1,1,-0.09000000000000341,-0.0010893246187364536,983.64,12.92999999999995,75.07424593967546
2023-04-01,82.0,1,4,2023,5,Sábado,2,2,1,-0.5300000000000011,-0.006421907185266029,983.64,12.92999999999995,75.07424593967546
2023-05-01,81.18,1,5,2023,0,Segunda-feira,3,2,1,-0.8199999999999932,-0.009999999999999898,983.64,12.92999999999995,75.07424593967546
2023-06-01,81.92,1,6,2023,3,Quinta-feira,3,2,1,0.7399999999999949,0.009115545700911554,983.64,12.92999999999995,75.07424593967546
2023-07-01,81.15,1,7,2023,5,Sábado,4,3,2,-0.769999999999996,-0.0093994140625,983.64,12.92999999999995,75.07424593967546
2023-08-01,80.82,1,8,2023,1,Terça-feira,4,3,2,-0.3300000000000125,-0.004066543438077774,983.64,12.92999999999995,75.07424593967546
2023-09-01,81.73,1,9,2023,4,Sexta-feira,5,3,2,0.9100000000000108,0.011259589210591558,983.64,12.92999999999995,75.07424593967546
2023-10-01,81.97,1,10,2023,6,Domingo,5,4,2,0.23999999999999488,0.0029364982258655026,983.64,12.92999999999995,75.07424593967546
2023-11-01,82.73,1,11,2023,2,Quarta-feira,6,4,2,0.7600000000000051,0.009271684762718113,983.64,12.92999999999995,75.07424593967546
2023-12-01,83.02,1,12,2023,4,Sexta-feira,6,4,2,0.28999999999999204,0.003505378943551296,983.64,12.92999999999995,75.07424593967546
2024-01-01,81.69,1,1,2024,0,Segunda-feira,1,1,1,-1.3299999999999983,-0.016020236087689654,982.02,-1.6200000000000045,-607.1851851851835
2024-02-01,82.33,1,2,2024,3,Quinta-feira,1,1,1,0.6400000000000006,0.007834496266372781,982.02,-1.6200000000000045,-607.1851851851835
2024-03-01,82.8,1,3,2024,4,Sexta-feira,2,1,1,0.46999999999999886,0.005708733147090861,982.02,-1.6200000000000045,-607.1851851851835
2024-04-01,82.29,1,4,2024,0,Segunda-feira,2,2,1,-0.5099999999999909,-0.006159420289854944,982.02,-1.6200000000000045,-607.1851851851835
2024-05-01,81.53,1,5,2024,2,Quarta-feira,3,2,1,-0.7600000000000051,-0.009235630088710756,982.02,-1.6200000000000045,-607.1851851851835
2024-06-01,81.28,1,6,2024,5,Sábado,3,2,1,-0.25,-0.0030663559425978537,982.02,-1.6200000000000045,-607.1851851851835
2024-07-01,81.6,1,7,2024,0,Segunda-feira,4,3,2,0.3199999999999932,0.003937007874015741,982.02,-1.6200000000000045,-607.1851851851835
2024-08-01,81.76,1,8,2024,3,Quinta-feira,4,3,2,0.1600000000000108,0.0019607843137257053,982.02,-1.6200000000000045,-607.1851851851835
2024-09-01,80.66,1,9,2024,6,Domingo,5,3,2,-1.1000000000000085,-0.013454011741683036,982.02,-1.6200000000000045,-607.1851851851835
2024-10-01,81.7,1,10,2024,1,Terça-feira,5,4,2,1.0400000000000063,0.012893627572526656,982.02,-1.6200000000000045,-607.1851851851835
2024-11-01,81.97,1,11,2024,4,Sexta-feira,6,4,2,0.269999999999996,0.0033047735618114693,982.02,-1.6200000000000045,-607.1851851851835
2024-12-01,82.41,1,12,2024,6,Domingo,6,4,2,0.4399999999999977,0.005367817494205118,982.02,-1.6200000000000045,-607.1851851851835
